Node	CRUD	DataFlowValue
$r65 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($l6)	U	null
$r71 = virtualinvoke $r70.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("%)")	U	null
$r7 = staticinvoke <java.lang.management.ManagementFactory: java.util.List getMemoryPoolMXBeans()>()	U	null
$r56 = interfaceinvoke r55.<java.util.Iterator: java.lang.Object next()>()	U	null
specialinvoke $r108.<java.lang.StringBuilder: void <init>(java.lang.String)>(" usageCommitted=\'")	R	null
$l2 = virtualinvoke $r24.<java.lang.Runtime: long totalMemory()>()	U	null
r57 = (java.lang.management.MemoryPoolMXBean) $r56	U	null
if i0 != 0 goto (branch)	R	null
$r35 = r1[3]	U	null
$r25 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($l2)	U	null
$r13 = interfaceinvoke r5.<java.lang.management.MemoryPoolMXBean: java.lang.String getName()>()	U	null
specialinvoke $r73.<java.lang.StringBuilder: void <init>(java.lang.String)>(" free=\'")	R	null
$r97 = virtualinvoke $r96.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
$l6 = virtualinvoke r58.<java.lang.management.MemoryUsage: long getMax()>()	U	null
$l15 = virtualinvoke $r79.<java.lang.Runtime: long totalMemory()>()	U	null
$r106 = virtualinvoke $r105.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
$r24 = staticinvoke <java.lang.Runtime: java.lang.Runtime getRuntime()>()	U	null
r89 = interfaceinvoke $r88.<java.util.Collection: java.util.Iterator iterator()>()	U	null
$r102 = virtualinvoke $r101.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
$r31 = staticinvoke <java.lang.Runtime: java.lang.Runtime getRuntime()>()	U	null
specialinvoke $r116.<java.lang.StringBuilder: void <init>(java.lang.String)>(" usageUsed=\'")	R	null
$r83 = new java.lang.StringBuilder	C	null
$r82 = virtualinvoke $r81.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r23)	R	null
$r28 = r1[2]	U	null
$r79 = staticinvoke <java.lang.Runtime: java.lang.Runtime getRuntime()>()	U	null
$r115 = virtualinvoke $r114.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r85 = virtualinvoke $r83.<java.lang.StringBuilder: java.lang.StringBuilder append(long)>($l16)	U	null
$r39 = virtualinvoke $r37.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r38)	U	null
specialinvoke $r20.<java.lang.StringBuilder: void <init>(java.lang.String)>(" ")	R	null
$r86 = virtualinvoke $r85.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'/>")	U	null
$r104 = new java.lang.StringBuilder	C	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r111)	R	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r53)	R	null
specialinvoke $r34.<java.lang.StringBuilder: void <init>(java.lang.String)>("<table border=\"0\"><thead><tr><th>")	R	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r62)	R	null
$r98 = virtualinvoke $r97.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
goto [?= $z0 = interfaceinvoke r4.<java.util.Iterator: boolean hasNext()>()]	R	null
$r23 = virtualinvoke $r22.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r18 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($l1)	U	null
$r60 = interfaceinvoke r57.<java.lang.management.MemoryPoolMXBean: java.lang.management.MemoryType getType()>()	U	null
$r50 = r1[8]	U	null
$r76 = virtualinvoke $r75.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r87)	R	null
$r12 = virtualinvoke $r11.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(":")	U	null
$r11 = virtualinvoke $r9.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r10)	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r33)	R	null
