Node	CRUD	DataFlowValue
$r28 = virtualinvoke $r27.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r6)	U	null
if i0 != 1 goto return	R	null
if r69 == null goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" currentQueryString=\"&#63;\"")	R	null
$r12 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r11, 0)	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	R	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r49)	R	null
$r39 = virtualinvoke $r38.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r64 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r63)	U	null
r3 = (java.lang.Integer) $r5	U	null
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	R	null
$r63 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentUri")	U	null
$r61 = virtualinvoke $r60.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r10)	R	null
if i0 != 0 goto (branch)	R	null
$r41 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesReceived")	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesSent=\"0\"")	R	null
r6 = "S"	U	null
$r75 = new java.lang.StringBuilder	C	null
$r30 = virtualinvoke $r29.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r17 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "virtualHost")	U	null
$r13 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddrForwarded")	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r24)	R	null
$r5 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "stage")	U	null
$r10 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r9, 0)	U	null
$r47 = virtualinvoke $r44.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r46)	U	null
$r67 = virtualinvoke $r66.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	R	null
$r55 = virtualinvoke $r54.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" method=\"&#63;\"")	R	null
$r65 = virtualinvoke $r62.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r64)	U	null
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r14)	R	null
$r8 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatTime(java.lang.Object,boolean)>($r7, 0)	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesReceived=\"0\"")	R	null
$r34 = virtualinvoke $r33.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" />")	R	null
if r4 == null goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" ")	R	null
$r23 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "currentQueryString")	U	null
$r59 = virtualinvoke $r56.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r58)	U	null
r6 = "R"	U	null
$r62 = new java.lang.StringBuilder	C	null
$r51 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "virtualHost")	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	R	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestProcessingTime=\"0\"")	R	null
$r78 = virtualinvoke $r75.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r77)	U	null
$r60 = virtualinvoke $r59.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	U	null
goto [?= (branch)]	R	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	R	null
$r80 = virtualinvoke $r79.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
$r45 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	U	null
$r71 = staticinvoke <org.apache.catalina.util.RequestUtil: java.lang.String filter(java.lang.String)>(r69)	U	null
$r16 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r15)	U	null
$r58 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r57)	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>(" requestBytesReceived=\"")	R	null
$r48 = virtualinvoke $r47.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	U	null
$r19 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "method")	U	null
$r43 = virtualinvoke $r42.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r74)	R	null
$r15 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	U	null
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td nowrap>")	R	null
$r35 = virtualinvoke $r34.<java.lang.StringBuilder: java.lang.String toString()>()	U	null
specialinvoke $r36.<java.lang.StringBuilder: void <init>()>()	R	null
specialinvoke $r70.<java.lang.StringBuilder: void <init>(java.lang.String)>(" currentQueryString=\"")	R	null
$r9 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesSent")	U	null
r2 := @parameter2: javax.management.MBeanServer	R	null
$r66 = virtualinvoke $r65.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	U	null
