Node	CRUD	DataFlowValue
r0 := @this: org.apache.tomcat.util.http.mapper.Mapper	R	null
r1 := @parameter0: java.lang.String	R	null
r4.<org.apache.tomcat.util.http.mapper.Mapper$ContextVersion: java.lang.String[] welcomeResources> = $r5	U	null
if r4 != null goto $r5 = newarray (java.lang.String)[0]	R	null
$r5 = newarray (java.lang.String)[0]	C	null
r3 := @parameter2: java.lang.String	R	null
r2 := @parameter1: java.lang.String	R	null
return	R	null
r4 = specialinvoke r0.<org.apache.tomcat.util.http.mapper.Mapper: org.apache.tomcat.util.http.mapper.Mapper$ContextVersion findContextVersion(java.lang.String,java.lang.String,java.lang.String,boolean)>(r1, r2, r3, 0)	U	null
