start	end	CRUD_Test
r0 := @this: org.apache.catalina.manager.ManagerServlet	r1 := @parameter0: java.io.PrintWriter	0
r1 := @parameter0: java.io.PrintWriter	r2 := @parameter1: org.apache.tomcat.util.res.StringManager	0
r2 := @parameter1: org.apache.tomcat.util.res.StringManager	r3 := @parameter2: java.util.Enumeration	0
r3 := @parameter2: java.util.Enumeration	$r4 = virtualinvoke r2.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("managerServlet.vminfo")	0
$r4 = virtualinvoke r2.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("managerServlet.vminfo")	virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r4)	1
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r4)	$r5 = staticinvoke <org.apache.tomcat.util.Diagnostics: java.lang.String getVMInfo(java.util.Enumeration)>(r3)	0
$r5 = staticinvoke <org.apache.tomcat.util.Diagnostics: java.lang.String getVMInfo(java.util.Enumeration)>(r3)	virtualinvoke r1.<java.io.PrintWriter: void print(java.lang.String)>($r5)	1
virtualinvoke r1.<java.io.PrintWriter: void print(java.lang.String)>($r5)	return	0
