start	end	CRUD_Test
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	$r7 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestProcessingTime")	0
$r7 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestProcessingTime")	$r8 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatTime(java.lang.Object,boolean)>($r7, 0)	1
$r8 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatTime(java.lang.Object,boolean)>($r7, 0)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r8)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r8)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	$r9 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesSent")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
$r9 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesSent")	$r10 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r9, 0)	1
$r10 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r9, 0)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r10)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r10)	goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	0
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	$r11 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesReceived")	0
if z1 == 0 goto virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	0
$r11 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesReceived")	$r12 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r11, 0)	1
$r12 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String formatSize(java.lang.Object,boolean)>($r11, 0)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r12)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r12)	goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	0
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")]	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("?")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	$r13 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddrForwarded")	0
$r13 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddrForwarded")	$r14 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r13)	1
$r14 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r13)	virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r14)	1
virtualinvoke r0.<java.io.PrintWriter: void print(java.lang.String)>($r14)	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("</td>")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("<td>")	$r15 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	0
